AAPL_x,AAPL_y
2022-01-30,22130.632914882
2022-01-30,21479.7319467972
2022-01-30,39054.0580850858
2022-01-30,38246.9408846607
2022-01-30,75192.0798331519
2022-01-30,23432.4348510515
2022-01-30,38767.6616591285
2022-01-30,21349.5517531803
2022-01-30,21349.5517531803
2022-01-30,22651.3536893498
2022-01-30,24083.3358191363
2022-01-30,23432.4348510515
2022-01-30,22547.2095344562
2022-01-30,25905.8585297736
2022-01-30,22781.2735225795
2022-01-30,22651.3536893498
2022-01-30,21323.5157144569
2022-01-30,96072.9828893112
2022-01-30,23406.3988123281
2022-01-30,27337.8406595601
2022-01-30,23140.8312173495
2022-01-30,22052.5247987118
2022-01-30,23276.2186187112
2022-01-30,78108.1161701717
2022-01-30,21271.4436370101
2022-01-30,21089.1913659464
2022-01-30,26036.0387233906
2022-01-30,25749.6422974333
2022-01-30,21870.2725276481
2022-01-30,21297.4796757335
2022-01-30,24734.236787221
2022-01-30,25515.3179489228
2022-01-30,26036.0387233906
2022-01-30,21219.3715595633
2022-01-30,21349.5517531803
2022-01-30,21323.5157144569
2022-01-30,22885.6780378603
2022-01-30,21346.9481493079
2022-01-30,23406.3988123281
2022-01-30,25254.9575616888
2022-01-30,25749.6422974333
2022-01-30,21323.5157144569
2022-01-30,26036.0387233906
2022-01-30,35122.6162378539
2022-01-30,23432.4348510515
2022-01-30,22130.632914882
2022-01-30,28639.6425957296
2022-01-30,21349.5517531803
2022-01-30,26036.0387233906
2022-01-30,23432.4348510515
2022-01-30,23432.4348510515
2022-01-30,21349.5517531803
2022-01-30,31243.2464680687
2022-01-30,21453.6959080738
2022-01-30,24471.2727961148
2022-01-30,22521.1734957328
2022-01-30,21479.7319467972
2022-01-30,24731.6331833487
2022-01-30,24734.236787221
2022-01-30,21940.309471814
2022-01-30,22911.7140765837
2022-01-30,23140.8312173495
2022-01-30,22885.6780378603
2022-01-30,24734.236787221
2022-01-30,65090.0968084764
2022-01-30,26036.0387233906
2022-01-30,24734.236787221
2022-01-30,28379.2822084957
2022-01-30,22625.3176506264
2022-01-30,27051.4442336028
2022-01-30,24734.236787221
2022-01-29,63777.7768379868
2022-01-29,22959.9996616752
2022-01-29,11454.4884649913
2022-01-29,20868.0885813893
2022-01-29,52297.7770071492
2022-01-29,21021.1552458005
2022-01-29,21556.8885712395
2022-01-29,22449.7774469714
2022-01-29,35715.5550292726
2022-01-29,20919.1108028597
2022-01-29,22449.7774469714
2022-01-29,30613.3328822337
2022-01-29,22398.755225501
2022-01-29,37475.821670001
2022-01-29,21429.3330175636
2022-01-29,21556.8885712395
2022-01-29,21633.4219034451
2022-01-29,21684.4441249155
2022-01-29,22704.8885543233
2022-01-29,22373.2441147658
2022-01-29,20536.4441418318
2022-01-29,58675.5546909479
2022-01-29,20383.3774774206
2022-01-29,20408.8885881558
2022-01-29,21914.0441215323
2022-01-29,28062.2218087142
2022-01-29,22653.8663328529
2022-01-29,22674.2752214411
2022-01-29,25255.9996278428
2022-01-29,22192.1152285459
2022-01-29,19688.1997098865
2022-01-29,25000.8885204908
2022-01-29,19388.444158748
2022-01-29,19069.5552745581
2022-01-29,19452.221935586
2022-01-29,20153.7774808038
2022-01-29,20408.8885881558
2022-01-29,21681.893013842
2022-01-29,20102.7552593334
2022-01-29,20217.5552576418
2022-01-29,20408.8885881558
2022-01-29,21658.9330141803
2022-01-29,29337.7773454739
2022-01-29,20089.9997039658
2022-01-29,20408.8885881558
2022-01-29,22934.4885509401
2022-01-29,20408.8885881558
2022-01-29,20102.7552593334
2022-01-29,21658.9330141803
2022-01-29,20408.8885881558
2022-01-29,20077.2441485982
2022-01-29,30587.8217714985
2022-01-29,24659.0396366392
2022-01-29,20408.8885881558
2022-01-29,22959.9996616752
2022-01-29,22653.8663328529
2022-01-29,20663.9996955077
2022-01-29,21684.4441249155
2022-01-29,22449.7774469714
2022-01-29,22704.8885543233
2022-01-29,22959.9996616752
2022-01-29,25536.6218459299
2022-01-29,38266.6661027921
2022-01-29,21072.1774672708
2022-01-29,45919.9993233505
2022-01-29,25511.1107351947
2022-01-29,25511.1107351947
2022-01-29,22169.1552288842
2022-01-29,21378.3107960932
2022-01-29,25511.1107351947
2022-01-29,23725.3329837311
2022-01-29,24235.555198435
2022-01-29,47195.5548601102
2022-01-29,30613.3328822337
2022-01-29,30613.3328822337
2022-01-29,21633.4219034451
2022-01-29,21429.3330175636
2022-01-29,22934.4885509401
2022-01-29,25000.8885204908
2022-01-29,25255.9996278428
2022-01-29,24235.555198435
2022-01-29,22449.7774469714
2022-01-29,36991.1105660323
2022-01-29,23980.444091083
2022-01-29,21174.2219102116
2022-01-29,26786.6662719545
2022-01-29,63777.7768379868
2022-01-29,22424.2663362362
2022-01-29,21684.4441249155
2022-01-29,23215.1107690272
2022-01-29,34567.5550461888
2022-01-29,22959.9996616752
2022-01-29,22959.9996616752
2022-01-29,21939.5552322675
2022-01-29,21939.5552322675
2022-01-29,29847.9995601778
2022-01-29,21174.2219102116
2022-01-29,20281.3330344798
2022-01-29,31888.8884189934
2022-01-29,22653.8663328529
2022-01-29,20408.8885881558
2022-01-29,20408.8885881558
2022-01-29,20383.3774774206
2022-01-29,24235.555198435
2022-01-29,20919.1108028597
2022-01-29,22704.8885543233
2022-01-29,19898.6663734519
2022-01-29,19822.1330412463
2022-01-29,24720.2663024037
2022-01-29,21684.4441249155
2022-01-29,20281.3330344798
2022-01-29,21684.4441249155
2022-01-29,43368.888249831
2022-01-29,19618.0441553647
2022-01-29,19822.1330412463
2022-01-29,21684.4441249155
2022-01-29,293377.773454739
2022-01-29,20255.8219237446
2022-01-29,23951.8716470596
2022-01-29,25511.1107351947
2022-01-29,63777.7768379868
2022-01-29,38266.6661027921
2022-01-29,102044.442940779
2022-01-29,20408.8885881558
2022-01-29,20408.8885881558
2022-01-29,19898.6663734519
2022-01-29,22322.2218932954
2022-01-29,16228.750231974
2022-01-29,22169.1552288842
2022-01-29,26786.6662719545
2022-01-29,19898.6663734519
2022-01-29,36991.1105660323
2022-01-29,38266.6661027921
2022-01-29,21429.3330175636
2022-01-29,25511.1107351947
2022-01-29,22194.6663396194
2022-01-29,26786.6662719545
2022-01-29,19898.6663734519
2022-01-29,19643.5552660999
2022-01-29,21684.4441249155
2022-01-29,20153.7774808038
2022-01-29,20128.2663700686
2022-01-29,18878.2219440441
2022-01-29,33164.4439557531
2022-01-29,19133.333051396
2022-01-29,18112.8886219883
2022-01-29,35715.5550292726
2022-01-29,22934.4885509401
2022-01-29,19133.333051396
2022-01-29,18878.2219440441
2022-01-29,25255.9996278428
2022-01-29,21684.4441249155
2022-01-29,21003.2974682858
2022-01-29,30587.8217714985
2022-01-29,21556.8885712395
2022-01-29,25485.5996244595
2022-01-29,71431.1100585452
2022-01-29,22959.9996616752
2022-01-29,22832.4441079993
2022-01-29,45919.9993233505
2022-01-29,22959.9996616752
2022-01-29,21505.8663497691
2022-01-29,21658.9330141803
2022-01-29,21046.6663565356
2022-01-29,21044.1152454621
2022-01-29,21684.4441249155
2022-01-29,22832.4441079993
2022-01-29,20893.5996921245
2022-01-29,20153.7774808038
2022-01-29,25511.1107351947
2022-01-29,38720.1316004831
2022-01-29,19839.9908187609
2022-01-29,19592.5330446295
2022-01-29,20408.8885881558
2022-01-29,20408.8885881558
2022-01-29,22194.6663396194
2022-01-29,76227.1988767618
2022-01-29,40817.7771763116
2022-01-29,19515.999712424
2022-01-29,22653.8663328529
2022-01-29,20077.2441485982
2022-01-29,38266.6661027921
2022-01-29,19643.5552660999
2022-01-29,19898.6663734519
2022-01-29,68854.4878742905
2022-01-29,28062.2218087142
2022-01-29,25511.1107351947
2022-01-29,21174.2219102116
2022-01-29,19515.999712424
2022-01-29,20125.2050367804
2022-01-29,19388.444158748
2022-01-29,25511.1107351947
2022-01-29,22449.7774469714
2022-01-29,19839.9908187609
2022-01-29,20153.7774808038
2022-01-29,20408.8885881558
2022-01-29,19898.6663734519
2022-01-29,21378.3107960932
2022-01-29,20102.7552593334
2022-01-29,20357.8663666854
2022-01-29,20357.8663666854
2022-01-29,19005.7774977201
2022-01-29,19005.7774977201
2022-01-29,22704.8885543233
2022-01-29,19771.1108197759
2022-01-29,19082.3108299257
2022-01-29,23725.3329837311
2022-01-28,18016.6229992809
2022-01-28,22502.6897701862
2022-01-28,17799.5552523016
2022-01-28,18088.9789149407
2022-01-28,18088.9789149407
2022-01-28,15280.2283910383
2022-01-28,18040.7416378341
2022-01-28,18691.944878772
2022-01-28,17847.7925294081
2022-01-28,19777.2836136684
2022-01-28,19511.9785895827
2022-01-28,19294.9108426034
2022-01-28,18014.2111354256
2022-01-28,38589.8216852067
2022-01-28,60296.5963831355
2022-01-28,60296.5963831355
2022-01-28,20476.7241317128
2022-01-28,18088.9789149407
2022-01-28,54869.9027086533
2022-01-28,22355.5660750113
2022-01-28,24094.519914701
2022-01-28,18088.9789149407
2022-01-28,19294.9108426034
2022-01-28,20018.469999201
2022-01-28,19294.9108426034
2022-01-28,120593.192766271
2022-01-28,19174.3176498371
2022-01-28,17847.7925294081
2022-01-28,17968.3857221744
2022-01-28,18667.8262402188
2022-01-28,17365.419758343
2022-01-28,19246.6735654969
2022-01-28,16641.8606017454
2022-01-28,17823.6738908549
2022-01-28,16883.0469872779
2022-01-28,12537.3506927526
2022-01-28,17606.6061438756
2022-01-28,18088.9789149407
2022-01-28,17486.0129511093
2022-01-28,17847.7925294081
2022-01-28,17606.6061438756
2022-01-28,16883.0469872779
2022-01-28,16883.0469872779
2022-01-28,16883.0469872779
2022-01-28,16400.6742162129
2022-01-28,38300.3980225677
2022-01-28,17003.6401800442
2022-01-28,28942.3662639051
2022-01-28,16393.1974382614
2022-01-28,16593.6233246389
2022-01-28,26530.5024085796
2022-01-28,17051.8774571507
2022-01-28,19294.9108426034
2022-01-28,17847.7925294081
2022-01-28,17823.6738908549
2022-01-28,26530.5024085796
2022-01-28,36177.9578298813
2022-01-28,16617.7419631921
2022-01-28,17363.0078944877
2022-01-28,16641.8606017454
2022-01-28,21436.6459461323
2022-01-28,16834.8097101714
2022-01-28,18547.2330474525
2022-01-28,17486.0129511093
2022-01-28,17100.1147342572
2022-01-28,48237.2771065084
2022-01-28,17823.6738908549
2022-01-28,19294.9108426034
2022-01-28,17124.2333728105
2022-01-28,18088.9789149407
2022-01-28,18088.9789149407
2022-01-28,17365.419758343
2022-01-28,17486.0129511093
2022-01-28,16883.0469872779
2022-01-28,17510.1315896626
2022-01-28,17908.0891257912
2022-01-28,18064.8602763874
2022-01-28,17847.7925294081
2022-01-28,18064.8602763874
2022-01-28,23636.2657821891
2022-01-28,214366.459461323
2022-01-28,26168.7228302808
2022-01-28,17847.7925294081
2022-01-28,72355.9156597626
2022-01-28,20235.5377461803
2022-01-28,41001.6855405322
2022-01-28,20235.5377461803
2022-01-28,21706.7746979288
2022-01-28,22189.1474689939
2022-01-28,79321.3784739424
2022-01-28,19729.0463365619
2022-01-28,19294.9108426034
2022-01-28,22912.7066255915
2022-01-28,18088.9789149407
2022-01-28,18909.0126257513
2022-01-28,164006.742162129
2022-01-28,41966.4310826623
2022-01-28,18088.9789149407
2022-01-28,18088.9789149407
2022-01-28,23636.2657821891
2022-01-28,18088.9789149407
2022-01-28,21706.7746979288
2022-01-28,59548.9185879847
2022-01-28,19029.6058185176
2022-01-28,48237.2771065084
2022-01-28,19294.9108426034
2022-01-28,23636.2657821891
2022-01-28,20500.8427702661
2022-01-28,24118.6385532542
2022-01-28,17606.6061438756
2022-01-28,17606.6061438756
2022-01-28,17606.6061438756
2022-01-28,18691.944878772
2022-01-28,19830.8269912567
2022-01-28,17606.6061438756
2022-01-28,31354.2301192305
2022-01-28,35936.7714443488
2022-01-28,24118.6385532542
2022-01-28,19294.9108426034
2022-01-28,18812.5380715383
2022-01-28,36177.9578298813
2022-01-28,21586.1815051625
2022-01-28,23395.0793966566
2022-01-28,24914.5536255116
2022-01-28,20500.8427702661
2022-01-28,20621.4359630323
2022-01-28,18088.9789149407
2022-01-28,18088.9789149407
2022-01-28,60296.5963831355
2022-01-28,18933.1312643046
2022-01-28,37383.889757544
2022-01-28,25324.5704809169
2022-01-28,36009.1273600085
2022-01-28,31354.2301192305
2022-01-28,31957.1960830618
2022-01-28,32536.0434083399
2022-01-28,23370.9607581033
2022-01-28,20500.8427702661
2022-01-28,36177.9578298813
2022-01-28,18088.9789149407
2022-01-28,19053.7244570708
2022-01-28,18812.5380715383
2022-01-28,24118.6385532542
2022-01-28,28942.3662639051
2022-01-28,20476.7241317128
2022-01-28,96474.5542130168
2022-01-28,19294.9108426034
2022-01-28,19294.9108426034
2022-01-28,20956.6850389226
2022-01-28,19270.7922040501
2022-01-28,28194.6884687542
2022-01-28,21706.7746979288
2022-01-28,20476.7241317128
2022-01-28,19897.8768064347
2022-01-28,21513.8255895028
2022-01-28,21682.6560593755
2022-01-28,29665.9254205027
2022-01-28,40398.7195767008
2022-01-28,19294.9108426034
2022-01-28,31064.8064565914
2022-01-28,19270.7922040501
2022-01-28,72355.9156597626
2022-01-28,24118.6385532542
2022-01-28,19053.7244570708
2022-01-28,22912.7066255915
2022-01-28,79591.5072257389
2022-01-28,18933.1312643046
2022-01-28,19174.3176498371
2022-01-28,17365.419758343
2022-01-28,22900.6473063149
2022-01-28,71873.5428886975
2022-01-28,23153.893011124
2022-01-28,26795.8074326654
2022-01-28,19536.0972281359
2022-01-28,21706.7746979288
2022-01-28,33766.0939745559
2022-01-28,30148.2981915678
2022-01-28,48116.6839137422
2022-01-28,25324.5704809169
2022-01-28,26289.3160230471
2022-01-28,33524.9075890234
2022-01-28,24118.6385532542
2022-01-28,29424.7390349701
2022-01-28,19536.0972281359
2022-01-28,28942.3662639051
2022-01-28,19897.8768064347
2022-01-28,26530.5024085796
2022-01-28,26289.3160230471
2022-01-28,21224.4019268637
2022-01-28,21417.3510352897
2022-01-28,22912.7066255915
2022-01-28,19777.2836136684
2022-01-28,36177.9578298813
2022-01-28,20500.8427702661
2022-01-28,20259.6563847335
2022-01-28,0.241186385532542
2022-01-28,26530.5024085796
2022-01-28,20500.8427702661
2022-01-28,20018.469999201
2022-01-28,19270.7922040501
2022-01-28,19294.9108426034
2022-01-28,18812.5380715383
2022-01-28,20500.8427702661
2022-01-28,19536.0972281359
2022-01-28,36877.3983479257
2022-01-28,35888.5341672423
2022-01-28,19511.9785895827
2022-01-28,19753.1649751152
2022-01-28,20476.7241317128
2022-01-28,23636.2657821891
2022-01-28,2.41186385532542
2022-01-28,22912.7066255915
2022-01-28,19969.991535709
2022-01-28,19294.9108426034
2022-01-28,72355.9156597626
2022-01-28,20259.6563847335
2022-01-28,24118.6385532542
2022-01-28,28942.3662639051
2022-01-28,19777.2836136684
2022-01-28,36177.9578298813
2022-01-28,19970.2327220945
2022-01-28,23829.2148906152
2022-01-28,30148.2981915678
2022-01-28,48237.2771065084
2022-01-28,20500.8427702661
2022-01-28,20500.8427702661
2022-01-28,20500.8427702661
2022-01-27,37056.4561802356
2022-01-27,23444.3846100291
2022-01-27,18528.2280901178
2022-01-27,23963.1749965524
2022-01-27,123521.520600785
2022-01-27,24580.7825995563
2022-01-27,24704.3041201571
2022-01-27,21690.3790174979
2022-01-27,21715.0833216181
2022-01-27,24704.3041201571
2022-01-27,22233.8737081414
2022-01-27,21492.7445845366
2022-01-27,20257.5293785288
2022-01-27,24679.5998160369
2022-01-27,370564.561802356
2022-01-27,29645.1649441885
2022-01-27,23098.5243523469
2022-01-27,22851.4813111453
2022-01-27,24704.3041201571
2022-01-27,61760.7603003927
2022-01-27,22480.9167493429
2022-01-27,49408.6082403141
2022-01-27,19763.4432961257
2022-01-27,54324.7647602254
2022-01-27,29620.4606400683
2022-01-27,41750.2739630654
2022-01-27,22851.4813111453
2022-01-27,23963.1749965524
2022-01-27,23963.1749965524
2022-01-27,27174.7345321728
2022-01-27,23469.0889141492
2022-01-27,23469.0889141492
2022-01-27,22233.8737081414
2022-01-27,21875.6612983991
2022-01-27,39131.6177263288
2022-01-27,21937.4220586995
2022-01-27,32088.420621672
2022-01-27,91405.9252445811
2022-01-27,22925.5942235058
2022-01-27,23469.0889141492
2022-01-27,61760.7603003927
2022-01-27,25939.5193261649
2022-01-27,27446.4818774945
2022-01-27,22233.8737081414
2022-01-27,33103.7675210105
2022-01-27,37056.4561802356
2022-01-27,23938.4706924322
2022-01-27,23271.454481188
2022-01-27,23938.4706924322
2022-01-27,23469.0889141492
2022-01-27,21665.6747133777
2022-01-27,30497.4634363339
2022-01-27,23469.0889141492
2022-01-27,22209.1694040212
2022-01-27,21986.8306669398
2022-01-27,71642.4819484555
2022-01-27,28128.6711344545
2022-01-27,172930.128841099
2022-01-27,21616.2661051374
2022-01-27,21492.7445845366
2022-01-27,22727.9597905445
2022-01-27,21665.6747133777
2022-01-27,44912.4248904456
2022-01-27,21962.1263628196
2022-01-27,29645.1649441885
2022-01-27,24432.5567748353
2022-01-27,27150.0302280526
2022-01-27,22209.1694040212
2022-01-27,23469.0889141492
2022-01-27,29645.1649441885
2022-01-27,29645.1649441885
2022-01-27,29645.1649441885
2022-01-27,24185.5137336338
2022-01-27,71642.4819484555
2022-01-27,22209.1694040212
2022-01-27,21863.309146339
2022-01-27,24432.5567748353
2022-01-27,22233.8737081414
2022-01-27,51879.0386523298
2022-01-27,22233.8737081414
2022-01-27,24679.5998160369
2022-01-27,22233.8737081414
2022-01-27,22233.8737081414
2022-01-27,22233.8737081414
2022-01-27,24185.5137336338
2022-01-27,22209.1694040212
2022-01-27,20998.6585021335
2022-01-27,22209.1694040212
2022-01-27,22233.8737081414
2022-01-27,22233.8737081414
2022-01-27,22480.9167493429
2022-01-27,46913.4735241783
2022-01-27,22159.7607957809
2022-01-27,21937.4220586995
2022-01-27,22233.8737081414
2022-01-27,23938.4706924322
2022-01-27,21739.7876257382
2022-01-27,23938.4706924322
2022-01-27,36809.413139034
2022-01-27,23222.0458729476
2022-01-27,30880.3801501963
2022-01-27,24704.3041201571
2022-01-27,22233.8737081414
2022-01-27,23444.3846100291
2022-01-27,22233.8737081414
2022-01-27,21245.7015433351
2022-01-27,20973.9541980134
2022-01-27,21739.7876257382
2022-01-27,21220.9972392149
2022-01-27,23222.0458729476
2022-01-27,21739.7876257382
2022-01-27,20998.6585021335
2022-01-27,21715.0833216181
2022-01-27,20751.6154609319
2022-01-27,23222.0458729476
2022-01-27,61760.7603003927
2022-01-27,21937.4220586995
2022-01-27,21986.8306669398
2022-01-27,59290.329888377
2022-01-27,21986.8306669398
2022-01-27,23938.4706924322
2022-01-27,24210.2180377539
2022-01-27,28409.9497381806
2022-01-27,21468.0402804165
2022-01-27,23469.0889141492
2022-01-27,21986.8306669398
2022-01-27,21986.8306669398
2022-01-27,21492.7445845366
2022-01-27,22209.1694040212
2022-01-27,21665.6747133777
2022-01-27,21468.0402804165
2022-01-27,22231.4032777293
2022-01-27,22624.2017132398
2022-01-27,32115.5953562042
2022-01-27,21616.2661051374
2022-01-27,22233.8737081414
2022-01-27,23938.4706924322
2022-01-27,22233.8737081414
2022-01-27,21245.7015433351
2022-01-27,24457.2610789555
2022-01-27,12764.7139388852
2022-01-27,23938.4706924322
2022-01-27,24704.3041201571
2022-01-27,21912.7177545793
2022-01-27,29645.1649441885
2022-01-27,21443.3359762963
2022-01-27,29645.1649441885
2022-01-27,29645.1649441885
2022-01-27,29645.1649441885
2022-01-27,23938.4706924322
2022-01-27,24704.3041201571
2022-01-27,46891.5113978155
2022-01-27,33820.192340495
2022-01-27,45702.9626222906
2022-01-27,21468.0402804165
2022-01-27,49408.6082403141
2022-01-27,20998.6585021335
2022-01-27,21344.5187598157
2022-01-27,41997.317004267
2022-01-27,22233.8737081414
2022-01-27,20998.6585021335
2022-01-27,21739.7629214341
2022-01-27,41750.2739630654
2022-01-27,56054.0660486364
2022-01-27,23469.0889141492
2022-01-27,22209.1694040212
2022-01-27,37056.4561802356
2022-01-27,21492.7445845366
2022-01-27,23691.4276512306
2022-01-27,51879.0386523298
2022-01-27,21937.4220586995
2022-01-27,22184.465099901
2022-01-27,20726.9111568118
2022-01-27,34586.0257682199
2022-01-27,22233.8737081414
2022-01-27,17293.0128841099
2022-01-27,21492.7445845366
2022-01-27,21468.0402804165
2022-01-27,21492.7445845366
2022-01-27,49408.6082403141
2022-01-27,22233.8737081414
2022-01-27,35129.5204588633
2022-01-27,21937.4220586995
2022-01-27,20801.0240691722
2022-01-27,35821.2409742277
2022-01-27,56819.8994763613
2022-01-27,20751.6154609319
2022-01-27,74112.9123604712
2022-01-27,20751.6154609319
2022-01-27,22209.1694040212
2022-01-27,21613.7956747254
2022-01-27,21937.4220586995
2022-01-27,23469.0889141492
2022-01-27,20998.6585021335
2022-01-27,23469.0889141492
2022-01-27,123521.520600785
2022-01-27,20628.0939403312
2022-01-27,31868.5523150026
2022-01-27,20998.6585021335
2022-01-27,96346.7860686126
2022-01-27,21986.8306669398
2022-01-27,55584.6842703534
2022-01-27,34561.3214640997
2022-01-27,20504.5724197304
2022-01-27,25939.5193261649
2022-01-27,22233.8737081414
2022-01-27,26680.6484497696
2022-01-27,23938.4706924322
2022-01-27,23933.5298316082
2022-01-27,21937.4220586995
2022-01-27,20751.6154609319
2022-01-27,21122.1800227343
2022-01-27,20652.7982444513
2022-01-27,20652.7982444513
2022-01-27,20875.1369815327
2022-01-27,21122.1800227343
2022-01-27,20726.9111568118
2022-01-27,20726.9111568118
2022-01-27,20652.7982444513
2022-01-27,24679.5998160369
2022-01-27,22530.3253575832
2022-01-27,39526.8865922513
2022-01-27,20751.6154609319
2022-01-27,22233.8737081414
2022-01-27,20628.0939403312
2022-01-27,33844.8966446152
2022-01-27,37056.4561802356
2022-01-27,36809.413139034
2022-01-27,22233.8737081414
2022-01-27,22233.8737081414
2022-01-27,21739.7876257382
2022-01-27,24383.148166595
2022-01-27,22110.3521875406
2022-01-27,24704.3041201571
2022-01-27,33741.1385673105
2022-01-27,28409.9497381806
2022-01-27,21739.7876257382
2022-01-27,22233.8737081414
2022-01-27,22233.8737081414
2022-01-27,56819.8994763613
2022-01-27,21986.8306669398
2022-01-27,35080.111850623
2022-01-27,22233.8737081414
2022-01-27,43479.5752514764
2022-01-27,22233.8737081414
2022-01-27,20998.6585021335
2022-01-27,23469.0889141492
2022-01-27,23469.0889141492
2022-01-27,123521.520600785
2022-01-27,24704.3041201571
2022-01-27,20726.9111568118
2022-01-27,22851.4813111453
2022-01-27,21739.7876257382
2022-01-27,22233.8737081414
2022-01-27,20998.6585021335
2022-01-27,20986.3063500734
2022-01-27,24704.3041201571
2022-01-27,20861.3025712254
2022-01-27,21443.3359762963
2022-01-27,21393.927368056
2022-01-27,21813.9005380987
2022-01-27,21418.6316721762
2022-01-27,22233.8737081414
2022-01-27,37056.4561802356
2022-01-27,20677.5025485715
2022-01-27,157193.487116559
2022-01-27,20998.6585021335
2022-01-27,20998.6585021335
2022-01-27,22233.8737081414
2022-01-27,22233.8737081414
2022-01-27,44467.7474162827
2022-01-27,35080.111850623
2022-01-27,20875.1369815327
2022-01-27,20998.6585021335
2022-01-27,20751.6154609319
2022-01-27,20702.2068526916
2022-01-27,20504.5724197304
2022-01-27,20504.5724197304
2022-01-27,19615.2174714047
2022-01-27,20257.5293785288
2022-01-27,19763.4432961257
2022-01-27,19763.4432961257
2022-01-27,27446.4818774945
2022-01-27,27150.0302280526
2022-01-27,20257.5293785288
2022-01-27,26898.046326027
2022-01-27,26804.1699703704
2022-01-27,26557.1269291688
2022-01-27,19738.7389920055
2022-01-27,21225.9577201136
2022-01-27,26408.9011044479
2022-01-27,20998.6585021335
2022-01-27,20973.9541980134
2022-01-27,20306.9379867691
2022-01-27,26680.6484497696
2022-01-27,22110.3521875406
2022-01-27,19763.4432961257
2022-01-27,26408.9011044479
2022-01-27,49408.6082403141
2022-01-27,27446.4818774945
2022-01-27,20861.3025712254
2022-01-27,20257.5293785288
2022-01-27,22233.8737081414
2022-01-27,21591.5618010173
2022-01-27,28879.3315164636
2022-01-27,22233.8737081414
2022-01-27,20751.6154609319
2022-01-27,22975.0028317461
2022-01-27,39526.8865922513
2022-01-27,29645.1649441885
2022-01-27,19714.0346878853
2022-01-27,21492.7445845366
2022-01-27,19763.4432961257
2022-01-27,25198.3902025602
2022-01-27,24704.3041201571
2022-01-27,19763.4432961257
2022-01-27,20973.9541980134
2022-01-27,19763.4432961257
2022-01-27,19763.4432961257
2022-01-27,19763.4432961257
2022-01-27,21937.4220586995
2022-01-27,19763.4432961257
2022-01-27,21739.7876257382
2022-01-27,19738.7389920055
2022-01-27,19639.9217755249
2022-01-27,25939.5193261649
2022-01-27,37007.0475719953
2022-01-27,20973.9541980134
2022-01-27,19763.4432961257
2022-01-27,24679.5998160369
2022-01-27,24519.0218392559
2022-01-27,24457.2610789555
2022-01-27,24407.8524707152
2022-01-27,48173.3930343063
2022-01-27,19516.4002549241
2022-01-27,24309.0352542346
2022-01-27,36760.0045307937
2022-01-27,19491.6959508039
2022-01-27,24210.2180377539
2022-01-27,20973.9541980134
2022-01-27,24086.6965171531
2022-01-27,20973.9541980134
2022-01-27,19763.4432961257
2022-01-27,23963.1749965524
2022-01-27,21611.3252443134
2022-01-27,19516.4002549241
2022-01-27,23469.0889141492
2022-01-27,58796.2438059738
2022-01-27,20356.3465950094
2022-01-27,21937.4220586995
2022-01-27,23938.4706924322
2022-01-27,19738.7389920055
2022-01-27,23469.0889141492
2022-01-27,19466.9916466838
2022-01-27,23320.8630894283
2022-01-27,22975.0028317461
2022-01-27,22233.8737081414
2022-01-27,19763.4432961257
2022-01-27,22184.465099901
2022-01-27,19738.7389920055
2022-01-27,22159.7607957809
2022-01-27,19516.4002549241
2022-01-27,19269.3572137225
2022-01-27,19763.4432961257
2022-01-27,20628.0939403312
2022-01-27,19763.4432961257
2022-01-27,28409.9497381806
2022-01-27,19491.6959508039
2022-01-27,19269.3572137225
2022-01-27,19269.3572137225
2022-01-27,19145.8356931217
2022-01-27,20998.6585021335
2022-01-27,39032.8005098482
2022-01-27,19170.5399972419
2022-01-27,19763.4432961257
2022-01-27,21468.0402804165
2022-01-27,19763.4432961257
2022-01-27,19145.8356931217
2022-01-27,20751.6154609319
2022-01-27,19195.244301362
2022-01-27,24457.2610789555
2022-01-27,19022.3141725209
2022-01-27,19738.7389920055
2022-01-27,24086.6965171531
2022-01-27,19738.7389920055
2022-01-27,19763.4432961257
2022-01-27,21986.8306669398
2022-01-27,19145.8356931217
2022-01-27,19763.4432961257
2022-01-27,20504.5724197304
2022-01-27,18997.6098684008
2022-01-27,19022.3141725209
2022-01-27,18404.706569517
2022-01-27,19738.7389920055
2022-01-27,19195.244301362
2022-01-27,19195.244301362
2022-01-27,19133.4835410616
2022-01-27,18528.2280901178
2022-01-27,18775.2711313194
2022-01-27,18528.2280901178
2022-01-27,18528.2280901178
2022-01-27,18528.2280901178
2022-01-27,19145.8356931217
2022-01-27,34561.3214640997
2022-01-27,18281.1850489162
2022-01-27,38044.6283450419
2022-01-27,21739.7876257382
2022-01-27,18528.2280901178
2022-01-27,18525.7576597058
2022-01-27,23469.0889141492
2022-01-27,23963.1749965524
2022-01-27,29645.1649441885
2022-01-27,18503.5237859976
2022-01-27,23938.4706924322
2022-01-27,19516.4002549241
2022-01-27,23222.0458729476
2022-01-27,17984.7333994743
2022-01-27,19145.8356931217
2022-01-27,41997.317004267
2022-01-27,20998.6585021335
2022-01-27,18281.1850489162
2022-01-27,20998.6585021335
2022-01-27,18009.4377035945
2022-01-27,19763.4432961257
2022-01-27,18031.6715773026
2022-01-27,18528.2280901178
2022-01-27,18775.2711313194
2022-01-27,19145.8356931217
2022-01-27,18478.8194818775
2022-01-27,54349.4690643456
2022-01-27,22851.4813111453
